TotalCharges,tenure,MonthlyCharges,InternetService_Fiber optic,PaymentMethod_Electronic check,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,SeniorCitizen,Churn
1329.2,17,81.5,True,False,False,True,False,False,True,False,1,1
1281.25,51,25.5,False,False,True,False,False,False,True,False,0,0
3527.0,72,48.9,False,False,True,True,True,False,True,True,0,0
4348.65,52,84.1,True,True,False,True,True,False,True,False,0,1
561.15,27,19.6,False,False,True,False,False,True,False,False,0,0
63.6,3,20.0,False,False,False,False,False,False,False,False,0,0
5129.3,64,81.3,False,False,True,False,True,True,True,True,0,0
4285.8,45,95.2,True,False,True,False,False,True,True,True,0,0
93.7,3,36.45,False,False,False,True,False,True,True,False,1,1
5894.5,71,83.3,False,False,True,False,False,True,True,True,0,0
25.05,1,25.05,False,False,False,False,False,False,False,False,1,1
1160.75,58,20.3,False,False,True,False,False,False,True,False,0,0
3091.75,34,89.85,True,True,False,True,False,True,True,False,0,0
365.55,8,49.85,False,True,False,False,True,True,False,False,0,1
272.95,15,19.8,False,False,False,False,False,False,True,False,0,0
3632.0,66,54.65,False,False,True,True,False,False,True,True,0,0
381.2,12,29.35,False,False,False,True,False,True,False,False,1,0
1035.5,58,19.15,False,False,True,True,False,True,False,False,0,0
52.0,3,19.1,False,False,True,False,False,False,True,False,0,0
2342.2,43,55.55,False,False,False,False,False,False,True,False,1,1
653.9,9,80.55,True,True,False,False,False,False,False,False,0,0
71.2,3,20.25,False,False,False,False,False,False,False,False,0,0
1498.2,22,69.5,False,False,False,False,False,True,True,False,0,1
4178.65,40,106.0,True,False,False,True,False,True,True,False,0,0
1821.8,68,25.5,False,False,True,False,False,False,False,False,0,0
5278.15,54,104.3,True,True,False,True,False,True,True,False,0,1
4024.2,50,79.6,False,False,True,False,False,True,False,True,0,0
55.25,1,55.25,False,True,False,True,False,True,False,False,0,0
6520.8,72,88.05,False,False,True,False,True,False,True,True,0,0
854.9,40,20.4,False,False,False,True,False,True,False,False,0,0
8308.9,72,117.6,True,False,True,False,True,True,True,True,0,0
109.2,6,20.0,False,False,False,False,False,False,False,False,0,0
92.05,5,19.65,False,False,False,False,False,True,False,False,0,0
3420.5,48,70.55,False,False,False,True,False,True,True,False,0,0
93.85,1,93.85,True,True,False,False,False,True,False,False,0,1
4068.0,64,65.8,False,False,False,False,True,False,True,True,0,0
337.9,17,20.05,False,False,False,False,False,False,False,False,0,0
3168.75,40,80.0,True,True,False,True,False,True,True,False,0,0
1412.4,41,35.4,False,False,False,False,True,False,True,False,0,0
3974.7,51,79.6,True,False,False,True,False,True,False,False,1,0
3439.0,41,80.25,True,True,False,True,False,True,True,False,0,0
50.45,1,50.45,False,False,False,False,False,False,True,False,0,1
42.45,2,20.45,False,False,False,False,False,True,False,False,0,0
5461.45,68,79.6,True,False,False,True,False,False,False,False,0,0
571.75,24,24.7,False,False,True,False,False,False,True,False,0,0
5498.2,70,77.3,False,False,True,True,True,False,True,True,0,0
96.85,3,29.75,False,True,False,True,False,True,False,True,0,0
111.05,2,44.9,False,False,False,True,False,False,False,False,0,0
94.4,3,29.8,False,False,False,True,False,False,True,False,0,0
521.1,7,74.65,False,True,False,False,False,True,False,True,0,1
923.85,13,71.95,False,True,False,False,True,True,False,False,0,0
141.1,7,20.75,False,False,False,True,False,False,False,False,0,0
628.65,12,56.3,False,False,False,True,False,True,True,False,0,0
5576.3,53,105.25,True,True,False,True,False,True,True,False,0,0
1046.1,12,94.2,True,True,False,False,False,True,False,False,0,1
1245.6,63,19.55,False,False,True,True,False,False,True,False,0,0
1287.85,15,84.45,False,False,False,False,True,False,False,True,0,0
1939.35,36,53.65,False,False,False,True,True,False,True,False,0,0
118.25,4,29.9,False,True,False,True,False,True,True,False,1,0
452.55,24,19.7,False,False,True,False,False,False,True,False,0,0
2696.55,61,43.7,False,False,False,False,True,False,False,True,0,0
875.35,16,55.3,False,True,False,True,False,False,False,False,0,0
1267.05,65,19.85,False,False,True,True,False,True,True,False,0,0
494.9,26,19.65,False,False,True,False,False,False,True,False,0,0
799.0,16,49.45,False,False,False,True,False,True,False,True,0,0
5763.3,54,106.55,True,False,False,False,True,False,True,False,0,1
20.1,1,20.1,False,False,False,True,False,False,False,False,0,1
106.9,5,20.45,False,False,True,True,False,False,False,False,0,0
710.05,19,39.7,False,True,False,False,False,True,False,False,0,0
568.2,10,54.5,False,False,False,True,True,True,False,False,0,0
1900.25,23,83.8,True,True,False,False,False,False,True,True,0,1
159.15,3,55.15,False,False,False,True,False,False,False,False,0,1
8012.75,72,111.6,True,False,True,False,False,True,False,True,0,0
856.65,10,86.65,True,True,False,True,False,True,True,False,1,1
551.3,10,55.55,False,False,False,False,False,True,True,False,0,0
184.95,11,20.55,False,False,False,True,False,True,True,False,0,0
4056.75,37,106.75,True,False,False,False,True,True,False,False,1,1
1096.65,17,62.1,False,False,False,True,True,True,True,True,0,0
3684.95,36,104.5,True,False,False,False,True,True,True,False,0,0
1752.45,17,101.8,True,True,False,True,False,True,False,False,1,0
7210.85,66,110.6,True,False,False,False,True,True,True,True,1,0
5264.5,61,84.9,False,False,False,True,True,False,True,True,0,0
2157.3,22,93.2,True,False,False,True,False,True,False,False,0,0
24.4,1,24.4,False,True,False,True,False,True,False,False,0,0
433.95,6,70.55,True,False,False,False,False,False,False,False,0,0
2435.15,31,78.45,True,True,False,True,False,True,False,True,0,1
5607.75,68,85.0,False,False,True,False,True,True,True,True,0,0
2874.15,34,87.45,True,True,False,False,False,False,True,False,0,1
4433.3,52,85.8,True,False,False,False,False,False,True,True,0,0
964.35,10,91.1,True,True,False,False,False,True,False,True,0,0
1974.8,29,70.75,True,True,False,True,False,True,True,False,0,1
1460.85,72,20.1,False,False,True,False,False,False,True,False,0,0
951.55,47,20.05,False,False,False,True,False,False,True,False,0,0
1821.2,24,74.8,False,False,False,True,True,False,True,False,0,0
1600.95,65,24.8,False,False,False,True,False,False,False,False,0,0
399.25,4,100.85,True,False,False,False,False,True,False,True,0,0
1218.55,12,101.35,True,True,False,True,False,True,True,False,1,1
81.7,1,81.7,True,True,False,True,True,True,False,False,0,1
2171.15,33,68.25,True,True,False,True,False,False,False,False,0,1
3634.8,34,105.1,True,True,False,False,False,True,False,True,0,0
292.4,14,20.4,False,False,True,False,False,False,True,False,0,0
317.25,4,79.15,True,True,False,False,False,True,False,False,0,1
218.55,13,20.0,False,False,False,True,False,False,True,False,0,0
5071.9,65,79.4,False,False,True,False,False,True,True,True,0,0
1423.35,23,57.2,False,False,False,True,True,False,True,True,0,0
3068.6,55,58.6,False,True,True,True,True,False,True,False,0,0
4690.65,49,94.8,True,True,True,True,False,True,True,False,0,0
6157.6,60,102.5,True,False,False,True,False,False,True,False,0,0
1442.65,69,20.35,False,False,False,False,False,True,True,False,0,0
3369.05,40,84.9,True,True,False,True,False,True,False,False,0,0
4671.65,67,69.2,False,False,True,True,True,True,True,True,0,0
3474.05,35,95.45,True,True,False,True,False,True,False,False,1,1
1875.55,19,100.95,True,True,False,True,False,True,True,True,0,1
272.35,13,20.85,False,False,True,False,False,False,True,False,0,0
3645.05,41,88.5,True,False,False,False,False,True,False,False,0,0
135.75,4,35.0,False,False,False,False,True,False,False,False,0,0
1319.85,24,55.15,False,True,False,False,True,False,True,True,0,0
229.4,5,50.95,False,False,False,False,False,True,False,False,0,0
370.25,5,64.0,False,True,False,False,False,True,False,False,0,0
69.1,1,69.1,True,False,False,False,False,True,True,False,0,1
5714.2,72,80.2,False,False,True,False,True,False,True,True,0,0
1233.25,24,49.3,False,False,False,False,False,True,False,False,0,0
3571.6,42,84.35,False,False,True,False,True,False,True,True,0,0
83.3,4,20.05,False,False,False,False,False,False,False,False,0,0
8035.95,68,117.2,True,False,False,True,True,True,False,True,0,0
579.4,33,20.1,False,False,False,False,False,False,True,False,0,0
69.6,1,69.6,True,True,False,False,False,True,False,False,1,1
3066.45,31,103.45,True,True,False,True,False,True,False,False,0,1
305.55,4,77.95,True,False,False,False,False,False,False,False,0,1
7634.25,69,109.95,True,True,True,True,False,True,True,True,1,0
3653.0,38,94.75,True,True,False,True,False,False,False,False,1,0
241.3,3,80.0,True,True,False,False,False,True,True,True,0,0
3870.3,48,79.65,False,True,True,False,False,False,True,True,0,0
387.9,15,25.2,False,False,True,False,False,False,True,False,0,0
527.5,25,19.9,False,False,False,False,False,False,False,False,0,0
78.45,1,78.45,True,True,False,False,False,False,False,False,1,1
2104.55,48,44.8,False,True,False,False,True,True,False,False,0,0
20.3,1,20.3,False,False,False,True,False,False,False,False,0,0
19.2,1,19.2,False,True,False,True,False,False,False,False,0,0
3019.1,37,80.05,True,True,False,False,False,False,False,False,0,0
7051.95,66,107.35,True,False,False,True,False,True,True,True,1,0
1190.5,26,47.85,False,False,False,False,True,False,True,False,0,0
4448.8,63,70.8,False,False,False,True,True,False,True,True,0,0
255.25,10,29.5,False,False,False,True,False,False,False,False,0,1
146.9,2,70.75,False,True,False,False,True,True,False,False,0,1
1011.05,18,59.1,False,False,False,True,True,True,True,False,1,0
1714.95,64,25.55,False,False,True,False,False,False,True,False,0,0
762.5,9,84.45,True,True,False,False,False,True,False,False,1,1
535.35,28,20.25,False,False,False,False,False,False,False,False,0,0
75.55,1,75.55,True,True,False,False,False,False,False,False,0,0
338.9,4,85.65,True,True,False,True,False,True,False,False,0,1
2497.35,38,70.15,False,False,False,True,False,True,False,True,1,1
6273.4,66,95.3,True,True,False,True,False,False,True,False,0,0
70.25,1,70.25,True,True,False,False,False,True,False,False,0,0
908.75,18,50.3,False,False,False,False,False,True,True,True,0,0
4913.3,51,97.8,True,True,False,True,False,True,False,False,1,1
46.3,1,46.3,False,False,False,True,False,False,False,False,0,1
212.3,12,19.35,False,False,True,True,False,False,False,False,0,0
4443.45,41,106.3,True,True,False,False,False,True,False,False,0,1
316.2,12,25.0,False,True,False,True,False,False,False,False,0,0
1079.05,55,20.3,False,False,True,False,False,False,True,False,0,0
564.65,7,75.35,True,True,False,False,False,True,False,False,0,0
1095.65,12,89.4,True,True,False,False,False,True,False,True,0,1
6161.9,68,88.0,False,False,True,False,True,False,True,True,0,0
446.05,5,83.15,True,False,False,False,False,True,False,False,1,1
2106.05,49,43.8,False,False,False,False,False,False,False,False,1,0
2511.55,40,62.05,False,False,False,True,True,False,False,False,0,0
318.6,16,20.1,False,False,False,False,False,False,False,False,0,0
811.8,10,74.15,True,False,False,True,False,True,False,False,0,1
7323.15,72,101.35,True,True,False,False,False,True,True,False,0,0
186.05,2,84.05,True,True,False,False,False,True,False,False,1,0
454.0,23,20.9,False,False,True,True,False,False,True,False,0,0
7521.95,71,105.9,True,True,False,False,False,True,False,False,1,0
1056.95,11,99.5,True,True,False,False,False,True,True,False,0,1
44.15,1,44.15,False,False,False,True,False,True,False,False,0,1
834.15,16,53.9,False,False,False,False,False,True,False,True,0,1
85.45,1,85.45,True,False,False,False,False,True,False,False,0,1
999.8,12,85.05,True,False,False,True,False,True,True,False,0,0
2369.7,54,44.1,False,False,False,False,True,False,False,True,0,0
6297.65,68,90.2,True,False,True,False,False,False,True,True,0,0
239.55,4,50.85,False,False,False,False,False,False,True,False,0,1
59.2,1,59.2,False,True,False,False,False,False,False,False,0,1
1461.45,27,53.45,False,False,False,True,True,False,False,True,0,0
416.4,21,19.95,False,False,False,True,False,True,False,False,0,0
1060.6,13,83.2,True,True,False,True,False,True,False,False,0,1
4869.35,64,74.65,False,False,False,False,False,False,False,True,1,0
54.9,1,54.9,False,True,False,False,True,True,False,False,0,1
3265.95,57,57.5,False,False,True,True,False,True,True,True,0,0
2254.2,21,103.9,True,True,False,False,True,True,True,False,0,1
358.15,19,19.65,False,False,True,True,False,False,False,False,0,0
2939.8,31,93.8,True,True,False,True,False,True,True,False,0,0
4652.4,52,89.25,False,False,True,True,True,True,False,True,0,0
4408.45,46,94.15,True,True,False,False,False,True,False,False,0,0
580.8,11,55.6,False,True,False,False,True,True,False,False,1,0
2495.2,53,48.7,False,False,False,False,True,True,True,False,0,0
180.3,11,19.25,False,False,False,False,False,True,True,False,0,1
5913.95,57,104.9,True,False,False,True,False,True,False,True,1,0
158.4,2,75.45,True,False,False,False,False,True,False,False,1,1
104.2,2,54.85,False,False,False,False,True,False,False,False,1,1
1389.35,71,19.9,False,False,True,False,False,False,True,False,0,0
19.4,1,19.4,False,False,False,False,False,True,True,False,0,0
1629.2,68,25.05,False,False,True,True,False,False,True,False,0,0
6033.1,72,84.45,False,False,True,True,True,False,True,True,0,0
44.4,2,19.3,False,False,False,False,False,False,False,False,0,0
95.1,1,95.1,True,True,False,True,False,True,True,False,1,1
3320.75,41,79.85,False,False,False,False,True,True,False,True,0,0
1867.7,72,25.55,False,False,True,True,False,False,True,False,0,0
438.0,6,75.5,True,True,False,True,False,True,True,False,0,1
325.45,4,73.75,True,True,False,False,False,True,True,False,0,1
1148.1,12,96.05,True,True,False,True,False,True,False,False,0,1
3972.25,58,68.4,False,True,False,False,True,True,True,True,0,0
155.9,7,20.65,False,False,False,False,False,False,False,False,0,0
3673.15,65,55.15,False,False,False,False,True,True,True,False,0,0
70.6,1,70.6,True,False,False,True,False,True,False,False,0,0
1126.75,56,19.95,False,False,False,True,False,False,True,False,0,0
73.45,4,19.0,False,False,False,True,False,False,False,False,0,0
2413.05,58,44.1,False,False,False,False,False,True,True,False,0,0
6912.7,62,107.6,True,False,True,True,False,True,True,True,0,0
1581.95,26,61.55,False,True,False,True,True,False,False,False,0,0
5586.45,62,90.7,True,False,False,True,True,False,False,False,0,0
5846.65,58,99.25,True,False,False,False,True,False,True,False,0,0
6424.7,68,91.7,False,True,True,False,True,True,True,True,0,0
6018.65,61,100.7,True,False,False,False,True,True,True,False,0,0
3373.4,42,78.45,False,False,True,False,False,True,False,True,0,0
1537.9,18,84.3,True,False,False,True,False,False,False,False,0,0
1080.55,56,19.55,False,False,True,False,False,True,False,False,0,0
355.2,4,88.95,True,True,False,False,False,True,False,False,0,1
82.85,4,20.45,False,False,False,False,False,False,False,False,0,0
2016.45,35,55.6,False,False,False,False,True,False,False,False,0,0
5327.25,64,86.8,True,False,False,False,True,True,True,True,0,0
683.25,31,20.95,False,False,False,False,False,False,False,False,0,0
1263.05,67,20.05,False,False,True,False,False,True,True,False,1,0
151.3,4,50.7,False,False,False,False,False,False,False,False,0,1
7714.65,70,113.65,True,True,True,False,True,True,True,True,1,0
188.7,3,53.4,False,False,False,True,False,False,False,False,0,1
5549.4,53,101.9,True,True,False,True,False,True,True,False,1,1
130.5,2,59.5,False,False,True,True,True,False,True,True,0,0
2621.75,29,87.8,True,False,False,False,False,True,True,False,0,0
1875.25,47,41.9,False,False,True,False,True,False,False,True,0,0
5685.8,68,83.0,True,True,False,False,False,True,True,False,0,1
837.5,12,69.85,False,False,False,True,True,True,False,False,0,0
401.5,8,56.3,False,False,False,False,False,False,True,True,0,0
6118.95,54,109.55,True,True,False,True,True,False,True,False,0,0
6480.9,69,92.15,True,False,True,True,False,True,True,True,0,0
1800.05,26,69.5,False,False,False,False,True,True,False,False,0,0
7104.2,72,97.0,True,False,True,False,True,True,True,True,0,0
4214.25,70,58.35,False,False,True,False,True,True,False,True,0,0
50.6,1,50.6,False,False,False,True,True,False,False,False,0,1
863.1,10,89.5,True,True,False,True,False,True,False,False,0,1
1992.2,28,70.4,True,False,False,False,False,True,True,False,0,0
69.8,1,69.8,True,True,False,True,False,True,False,False,0,1
1948.35,21,94.3,True,True,False,False,False,True,True,False,0,0
4750.95,51,93.8,True,False,False,True,True,True,True,False,1,1
1007.9,53,19.55,False,False,False,False,False,False,True,False,0,0
5036.9,53,95.95,True,True,False,True,True,False,False,False,0,0
2391.8,24,101.05,True,True,False,True,False,True,True,False,0,1
6859.05,70,94.8,False,False,True,False,True,True,True,True,0,0
6521.9,61,107.75,True,True,False,True,True,True,False,False,0,0
617.85,11,54.6,False,False,False,False,True,True,False,True,0,0
157.75,2,71.3,True,False,False,True,False,True,False,False,0,0
516.3,25,19.5,False,False,False,True,False,True,False,False,0,0
2364.0,41,56.3,False,False,False,False,False,True,False,False,0,0
1687.95,18,94.7,True,True,False,True,False,True,True,False,0,1
7689.95,72,104.15,True,False,True,True,False,True,True,False,1,1
6239.05,71,90.55,False,False,True,False,True,True,True,True,0,0
2042.05,34,60.8,False,False,False,False,True,True,True,False,0,0
2807.1,29,98.8,True,False,False,True,False,True,False,True,0,0
4116.8,40,98.15,True,False,False,True,True,True,True,True,1,0
1317.95,36,35.35,False,False,False,True,True,False,True,False,0,0
4594.65,46,103.15,True,True,False,False,False,True,True,True,0,0
6332.75,58,107.75,True,True,False,False,True,True,False,False,0,0
3213.75,39,81.4,True,False,False,True,False,False,False,False,0,0
229.55,4,61.45,False,False,False,True,False,False,True,True,0,1
4976.15,52,95.7,True,False,False,False,False,True,True,False,0,0
7308.95,70,104.8,True,True,False,True,False,True,True,False,1,0
4555.2,65,70.95,True,False,False,True,False,True,True,False,1,0
44.95,1,44.95,False,False,False,True,False,True,False,False,0,0
6982.5,70,97.65,True,True,False,False,False,True,True,False,0,0
1025.15,29,35.65,False,False,False,False,False,True,True,False,1,0
90.55,1,90.55,True,True,False,True,False,True,False,False,0,1
5714.2,67,85.25,False,False,True,False,True,True,False,True,0,0
19.5,1,19.5,False,False,False,False,False,True,False,False,0,0
2274.35,26,88.8,True,False,False,False,False,True,False,False,0,1
789.55,30,25.1,False,False,True,False,False,True,True,False,0,0
4834.0,48,100.05,True,False,False,False,False,True,True,True,0,0
3131.8,55,55.7,False,True,False,False,True,False,True,False,0,0
602.55,7,85.2,True,False,False,True,False,True,False,False,0,1
3369.25,37,91.15,True,True,False,True,True,True,False,False,0,0
2674.15,31,83.85,True,False,False,False,False,True,True,False,0,0
199.75,4,45.9,False,True,False,True,False,True,False,False,0,0
1790.8,72,25.1,False,False,True,True,False,True,True,False,0,0
449.75,5,91.4,True,True,False,True,False,True,False,False,1,1
19.7,1,19.7,False,False,False,True,False,False,True,False,0,0
1400.3,15,91.5,True,True,False,False,False,True,False,False,1,0
411.6,8,51.3,False,False,False,True,True,True,True,False,0,0
741.0,35,21.1,False,False,False,False,False,False,False,False,0,0
5841.35,56,104.75,True,True,False,False,False,False,False,False,1,0
4512.7,42,106.15,True,False,False,True,False,True,True,True,0,1
5688.45,65,85.75,True,True,False,True,True,True,True,False,1,0
31.9,2,20.3,False,False,False,False,False,False,True,False,0,0
6674.65,65,100.75,True,True,False,True,True,True,True,False,1,0
1345.75,18,74.15,True,True,False,False,False,True,False,False,0,0
1843.05,23,78.55,False,True,False,False,True,True,False,False,0,0
196.95,4,45.3,False,False,False,False,False,True,False,False,0,1
1433.8,70,19.85,False,False,True,True,False,False,True,False,0,0
214.55,4,50.7,False,True,False,False,False,False,False,False,0,0
865.85,19,45.0,False,False,False,True,False,True,False,False,0,0
1358.6,18,77.8,True,True,False,False,False,False,False,False,0,0
3147.15,38,83.45,True,True,False,False,True,True,True,False,1,0
131.05,2,73.25,True,False,False,True,False,True,False,False,0,1
4535.85,47,94.8,True,False,False,True,True,False,False,False,0,0
1078.75,52,20.1,False,False,True,False,False,False,True,False,0,0
542.4,9,59.9,False,False,False,True,False,False,False,False,0,0
2312.55,26,90.1,False,False,False,False,True,True,True,True,0,0
415.05,8,51.05,False,True,False,True,False,True,True,False,0,1
3250.45,44,70.95,False,True,False,True,False,True,True,True,0,0
98.5,3,29.2,False,False,False,False,False,False,False,False,0,0
87.9,2,46.6,False,False,False,True,False,True,False,False,0,0
754.65,9,85.35,True,False,False,False,False,True,True,False,0,1
75.35,1,75.35,True,True,False,True,False,True,False,False,1,1
1952.25,25,74.3,True,False,False,True,True,False,False,False,0,0
153.8,2,69.3,True,True,False,False,False,True,True,False,1,0
3198.6,43,75.2,True,True,False,True,True,True,False,False,0,1
20.9,1,20.9,False,False,False,False,False,False,False,False,0,1
5610.15,58,94.3,True,True,False,False,False,True,True,False,0,0
4519.5,59,76.45,False,False,True,False,True,True,True,True,0,0
2440.25,44,54.0,False,True,False,True,True,True,False,False,0,0
6860.6,66,104.25,True,True,False,True,False,True,False,True,0,0
1377.7,68,19.95,False,False,True,True,False,False,True,False,0,0
190.25,9,24.95,False,True,False,True,False,True,False,False,0,0
1651.95,19,84.75,True,True,False,True,True,True,False,False,0,0
78.3,4,19.75,False,False,False,True,False,False,False,False,0,0
7939.25,70,113.65,True,False,True,False,True,True,False,True,0,0
44.9,1,44.9,False,False,False,True,False,True,False,False,0,0
576.7,8,75.25,True,True,False,False,False,True,False,False,0,0
1279.0,53,24.6,False,False,True,True,False,False,False,False,0,0
1260.7,51,25.0,False,False,False,True,False,False,False,False,1,0
267.35,11,20.95,False,False,False,True,False,False,True,False,0,0
6586.85,60,110.6,True,True,True,True,True,True,True,True,0,0
934.15,17,55.5,False,False,False,True,True,True,False,False,0,0
123.65,3,43.3,False,True,False,True,False,True,False,False,0,1
7534.65,70,109.5,True,False,False,True,True,True,True,True,0,1
19.45,1,19.45,False,False,False,True,False,False,False,False,0,0
3645.6,43,84.85,True,True,False,True,False,True,False,False,1,0
314.45,16,19.6,False,False,False,False,False,False,True,False,0,0
3053.0,57,53.45,False,True,False,False,True,False,True,False,0,0
677.05,37,19.8,False,False,False,True,False,False,True,False,0,0
7965.95,72,112.1,True,False,True,False,True,False,True,True,0,0
906.85,11,84.8,True,False,False,False,False,True,False,False,1,1
4888.7,50,95.05,True,True,False,False,False,True,True,False,1,1
237.25,5,50.35,False,True,False,True,False,False,False,False,1,1
74.6,1,74.6,True,False,False,True,False,True,True,False,0,1
342.4,16,19.7,False,False,False,True,False,True,False,False,0,1
140.1,2,74.2,True,True,False,True,False,True,True,False,1,0
1108.0,17,69.0,False,False,False,False,False,True,False,True,0,0
295.55,16,19.35,False,False,False,False,False,False,False,False,0,0
892.65,15,59.45,False,True,False,False,False,True,False,False,0,1
198.25,10,19.8,False,False,False,False,False,True,False,False,0,0
4822.85,46,105.2,True,False,False,False,True,True,False,True,0,1
6741.15,64,109.2,True,False,True,True,False,True,True,True,0,0
79.15,1,79.15,True,False,False,False,False,True,False,False,0,0
1355.45,25,53.65,False,False,False,True,False,False,True,False,0,0
7209.0,71,100.2,True,False,True,True,True,False,True,True,0,0
438.4,8,45.15,False,False,False,True,False,True,False,False,0,1
7726.35,72,108.65,True,False,True,False,True,True,True,True,0,0
2070.75,49,40.65,False,False,False,False,True,False,True,False,0,0
1636.95,29,55.35,False,False,False,True,True,True,True,True,0,0
7581.5,72,105.6,True,False,True,True,True,False,True,True,0,0
3019.5,31,93.8,True,True,False,True,False,False,True,False,0,1
4729.75,50,95.7,True,True,False,False,False,True,False,False,0,0
6126.1,71,83.2,False,True,True,True,True,False,True,True,0,0
6333.4,70,90.05,False,False,True,True,True,False,True,True,1,0
6687.85,71,97.65,True,False,False,True,True,False,False,True,0,0
4158.25,61,68.05,False,False,True,True,True,True,True,True,0,0
3183.4,32,96.2,True,True,False,True,False,True,False,True,0,1
79.6,1,79.6,True,True,False,False,False,True,False,False,0,1
7149.35,68,102.1,True,False,True,True,True,True,False,False,0,0
1429.65,62,23.4,False,False,True,True,False,False,False,False,0,0
472.65,7,71.05,True,True,False,False,False,True,False,False,0,0
1734.5,20,85.25,True,True,False,True,False,True,False,False,0,1
113.5,6,19.45,False,False,False,True,False,False,True,False,0,0
1884.65,33,59.45,False,False,False,False,True,True,False,False,1,0
2568.15,28,92.2,True,False,False,True,False,False,True,False,0,0
470.0,27,19.85,False,False,True,True,False,False,False,False,0,0
278.4,7,43.9,False,False,False,True,False,False,False,False,0,0
2088.8,26,80.5,True,True,False,True,False,True,False,True,0,1
502.6,5,89.8,True,True,False,True,False,True,False,False,1,1
2595.85,30,90.5,True,False,False,True,True,True,False,False,1,0
5825.5,63,90.45,True,False,False,True,False,False,False,False,0,0
50.75,1,50.75,False,True,False,True,False,True,False,False,0,1
4449.75,53,84.6,False,True,False,False,False,True,False,True,0,0
1208.35,14,89.65,True,False,False,False,False,True,True,True,0,1
1956.4,21,99.15,True,False,False,False,False,True,False,True,0,0
310.6,17,19.95,False,False,False,True,False,False,False,False,0,0
290.55,16,20.5,False,False,True,True,False,False,True,False,0,0
2096.1,35,62.1,False,True,False,False,False,True,False,False,0,0
2665.0,32,79.5,True,True,False,False,False,True,False,False,1,0
543.8,28,19.55,False,False,False,False,False,True,True,False,0,0
20.35,1,20.35,False,False,False,False,False,True,False,False,0,0
3005.8,59,51.7,False,True,False,True,False,True,False,True,0,0
1623.15,72,23.3,False,False,False,False,False,True,True,False,0,0
2498.4,36,65.4,False,False,False,True,False,True,False,True,0,1
2586.0,40,65.1,False,False,False,False,True,False,False,False,0,0
3292.3,40,81.2,True,True,False,True,False,True,True,False,0,0
651.4,9,72.9,False,False,False,False,False,True,False,True,0,1
4674.55,63,74.5,False,False,True,True,True,False,True,True,0,0
232.35,3,80.5,True,True,False,False,False,True,False,False,0,0
2448.5,40,60.3,False,False,False,True,False,False,True,True,0,0
658.1,8,75.0,True,False,False,True,True,True,True,False,0,0
3128.8,34,90.15,True,False,False,True,True,False,True,True,1,0
223.45,5,40.0,False,False,False,True,True,False,False,True,0,1
919.4,9,99.45,True,False,False,True,False,True,False,False,1,1
653.95,9,69.05,False,False,False,True,False,True,True,False,0,0
1825.5,31,59.7,False,False,False,True,False,False,True,False,0,0
943.1,50,19.85,False,False,False,False,False,True,True,False,0,0
181.65,2,86.25,True,True,False,False,True,True,False,True,0,1
45.65,1,45.65,False,True,False,False,False,True,False,False,0,1
551.35,8,70.1,True,False,False,True,False,True,False,False,0,1
359.4,9,40.75,False,True,False,False,False,False,False,False,0,0
115.95,2,70.2,True,False,False,False,False,True,False,False,1,1
165.2,3,55.35,False,True,False,False,True,False,False,False,0,1
2338.35,25,95.7,True,False,False,True,False,True,True,True,0,0
46.3,1,46.3,False,True,False,True,False,False,False,False,1,0
3541.1,45,81.3,False,False,False,False,True,False,True,True,0,0
4146.05,51,84.2,True,True,False,True,False,True,True,False,1,1
1087.25,55,20.0,False,False,False,False,False,False,True,False,0,0
2522.4,38,66.15,False,False,False,False,True,True,False,False,0,0
81.0,2,45.85,False,False,False,True,False,False,False,False,0,1
717.3,38,19.6,False,True,False,True,False,False,True,False,0,0
1734.2,34,49.8,False,True,False,True,False,True,False,False,0,0
7069.3,70,101.75,True,True,False,False,False,True,True,False,0,0
742.9,13,55.15,False,False,False,False,True,False,False,True,0,0
3017.65,39,75.25,True,True,False,True,False,False,False,False,0,1
6423.0,61,103.95,True,True,False,False,False,True,False,False,0,0
1164.3,12,100.15,True,False,False,False,False,True,False,False,0,1
4220.35,41,99.65,True,False,True,True,False,True,False,True,0,0
1558.7,21,73.7,True,True,False,True,False,True,False,False,0,0
2743.45,55,50.05,False,False,False,True,False,True,False,False,1,0
4055.5,69,60.25,False,False,True,True,True,False,True,True,0,0
2710.25,26,105.75,True,True,False,True,False,False,True,False,1,1
6055.55,69,87.3,True,False,False,False,True,False,True,False,1,0
810.7,18,48.35,False,True,False,False,False,True,True,False,1,1
2538.2,47,54.25,False,True,False,True,False,False,True,False,0,0
6129.2,72,85.3,False,False,True,False,True,False,True,True,0,0
1750.85,33,50.0,False,True,False,True,False,True,True,True,1,0
36.55,2,24.4,False,False,False,False,False,True,True,False,0,1
6652.45,72,90.95,False,False,True,False,True,False,True,True,0,0
2575.45,37,72.25,True,False,False,True,False,True,True,False,1,0
6019.35,62,96.1,True,False,False,False,False,True,True,False,1,0
1379.6,71,19.85,False,False,True,False,False,False,True,False,0,0
1284.2,23,55.3,False,False,False,True,False,True,False,True,0,0
296.15,16,20.1,False,False,False,False,False,False,False,False,0,0
653.25,9,69.5,False,False,False,True,True,True,False,True,0,0
412.6,17,25.15,False,False,True,True,False,True,True,False,0,0
